a,b
1558.15000,0.18208
1558.15500,0.15741
1558.16000,0.12617
1558.16500,0.10348
1558.17000,0.11236
1558.17500,0.14064
1558.18000,0.16761
1558.18500,0.19096
1558.19000,0.21267
1558.19500,0.23437
1558.20000,0.26134
1558.20500,0.28370
1558.21000,0.30048
1558.21500,0.30738
1558.22000,0.31232
1558.22500,0.31725
1558.23000,0.32185
1558.23500,0.32843
1558.24000,0.33369
1558.24500,0.34553
1558.25000,0.34849
1558.25500,0.34356
1558.26000,0.33337
1558.26500,0.33106
1558.27000,0.33369
1558.27500,0.33929
1558.28000,0.34685
1558.28500,0.35507
1558.29000,0.36461
1558.29500,0.37086
1558.30000,0.36954
1558.30500,0.36165
1558.31000,0.35474
1558.31500,0.35014
1558.32000,0.34784
1558.32500,0.34784
1558.33000,0.35145
1558.33500,0.36165
1558.34000,0.37020
1558.34500,0.37612
1558.35000,0.37349
1558.35500,0.36560
1558.36000,0.35935
1558.36500,0.35376
1558.37000,0.35145
1558.37500,0.34948
1558.38000,0.35409
1558.38500,0.36395
1558.39000,0.36856
1558.39500,0.37645
1558.40000,0.37513
1558.40500,0.37217
1558.41000,0.36593
1558.41500,0.35639
1558.42000,0.34685
1558.42500,0.34192
1558.43000,0.34718
1558.43500,0.35441
1558.44000,0.36264
1558.44500,0.36658
1558.45000,0.36757
1558.45500,0.36231
1558.46000,0.35047
1558.46500,0.33271
1558.47000,0.31824
1558.47500,0.31199
1558.48000,0.31166
1558.48500,0.31067
1558.49000,0.30541
1558.49500,0.29390
1558.50000,0.27186
1558.50500,0.23240
1558.51000,0.18175
1558.51500,0.13406
1558.52000,0.10446
1558.52500,0.10315
1558.53000,0.12255
1558.53500,0.15018
1558.54000,0.18504
1558.54500,0.22155
1558.55000,0.25246
1558.55500,0.28042
1558.56000,0.30212
1558.56500,0.31594
1558.57000,0.32909
1558.57500,0.33665
1558.58000,0.34027
1558.58500,0.33830
1558.59000,0.33665
1558.59500,0.33764
1558.60000,0.34784
1558.60500,0.35803
1558.61000,0.36658
1558.61500,0.37349
1558.62000,0.37579
1558.62500,0.37645
1558.63000,0.37250
1558.63500,0.36593
1558.64000,0.36231
1558.64500,0.36231
1558.65000,0.36724
1558.65500,0.37283
1558.66000,0.38007
1558.66500,0.38467
1558.67000,0.38730
1558.67500,0.38237
1558.68000,0.37349
1558.68500,0.36461
1558.69000,0.36362
1558.69500,0.36790
1558.70000,0.37382
1558.70500,0.38270
1558.71000,0.39191
1558.71500,0.40144
1558.72000,0.40671
1558.72500,0.40408
1558.73000,0.39487
1558.73500,0.38664
1558.74000,0.37809
1558.74500,0.37513
1558.75000,0.37678
1558.75500,0.38171
1558.76000,0.38895
1558.76500,0.40046
1558.77000,0.40342
1558.77500,0.39618
1558.78000,0.38599
1558.78500,0.37645
1558.79000,0.37283
1558.79500,0.36856
1558.80000,0.36560
1558.80500,0.36987
1558.81000,0.37448
1558.81500,0.37744
1558.82000,0.36954
1558.82500,0.35902
1558.83000,0.34817
1558.83500,0.33304
1558.84000,0.31429
1558.84500,0.29522
1558.85000,0.26890
1558.85500,0.22582
1558.86000,0.17550
1558.86500,0.13604
1558.87000,0.11466
1558.87500,0.10315
1558.88000,0.10446
1558.88500,0.12387
1558.89000,0.15741
1558.89500,0.17846
1558.90000,0.20576
1558.90500,0.25608
1558.91000,0.28370
1558.91500,0.29916
1558.92000,0.30969
1558.92500,0.32185
1558.93000,0.33929
1558.93500,0.35968
1558.94000,0.37711
1558.94500,0.38599
1558.95000,0.38434
1558.95500,0.38138
1558.96000,0.37842
1558.96500,0.37546
1558.97000,0.37744
1558.97500,0.38368
1558.98000,0.39881
1558.98500,0.41197
1558.99000,0.41756
1558.99500,0.41493
1559.00000,0.41131
1559.00500,0.40473
1559.01000,0.39651
1559.01500,0.39059
1559.02000,0.38993
1559.02500,0.39750
1559.03000,0.40769
1559.03500,0.41460
1559.04000,0.41624
1559.04500,0.41526
1559.05000,0.41098
1559.05500,0.40375
1559.06000,0.39125
1559.06500,0.38467
1559.07000,0.38270
1559.07500,0.38533
1559.08000,0.39256
1559.08500,0.39816
1559.09000,0.40473
1559.09500,0.40671
1559.10000,0.40309
1559.10500,0.39191
1559.11000,0.37941
1559.11500,0.37382
1559.12000,0.37513
1559.12500,0.37875
1559.13000,0.38303
1559.13500,0.38862
1559.14000,0.39158
1559.14500,0.38862
1559.15000,0.37776
1559.15500,0.36395
1559.16000,0.35540
1559.16500,0.34882
1559.17000,0.34718
1559.17500,0.34586
1559.18000,0.34849
1559.18500,0.34422
1559.19000,0.32975
1559.19500,0.30048
1559.20000,0.26529
1559.20500,0.23306
1559.21000,0.20379
1559.21500,0.17616
1559.22000,0.13933
1559.22500,0.09821
1559.23000,0.08736
1559.23500,0.11696
1559.24000,0.15906
1559.24500,0.19491
1559.25000,0.22155
1559.25500,0.24424
1559.26000,0.26890
1559.26500,0.29686
1559.27000,0.32350
1559.27500,0.34060
1559.28000,0.34718
1559.28500,0.34751
1559.29000,0.34948
1559.29500,0.35474
1559.30000,0.36198
1559.30500,0.37053
1559.31000,0.38072
1559.31500,0.38960
1559.32000,0.39092
1559.32500,0.38434
1559.33000,0.37809
1559.33500,0.37415
1559.34000,0.37415
1559.34500,0.37481
1559.35000,0.38072
1559.35500,0.38895
1559.36000,0.39848
1559.36500,0.40375
1559.37000,0.39816
1559.37500,0.38763
1559.38000,0.37941
1559.38500,0.37217
1559.39000,0.36889
1559.39500,0.36823
1559.40000,0.37645
1559.40500,0.38829
1559.41000,0.40276
1559.41500,0.40868
1559.42000,0.40276
1559.42500,0.39421
1559.43000,0.38664
1559.43500,0.37645
1559.44000,0.36987
1559.44500,0.36921
1559.45000,0.37645
1559.45500,0.38599
1559.46000,0.39256
1559.46500,0.39520
1559.47000,0.39585
1559.47500,0.39256
1559.48000,0.38533
1559.48500,0.37415
1559.49000,0.36560
1559.49500,0.36461
1559.50000,0.36658
1559.50500,0.37086
1559.51000,0.37283
1559.51500,0.37217
1559.52000,0.36889
1559.52500,0.35310
1559.53000,0.33304
1559.53500,0.31232
1559.54000,0.29357
1559.54500,0.26068
1559.55000,0.21990
1559.55500,0.20675
1559.56000,0.21299
1559.56500,0.20477
1559.57000,0.17386
1559.57500,0.13801
1559.58000,0.11334
1559.58500,0.10940
1559.59000,0.12157
1559.59500,0.14689
1559.60000,0.17550
1559.60500,0.20971
1559.61000,0.24161
1559.61500,0.26529
1559.62000,0.28831
1559.62500,0.31232
1559.63000,0.33501
1559.63500,0.35145
1559.64000,0.36165
1559.64500,0.36658
1559.65000,0.36658
1559.65500,0.36001
1559.66000,0.35409
1559.66500,0.35540
1559.67000,0.36297
1559.67500,0.37283
1559.68000,0.38237
1559.68500,0.38993
1559.69000,0.39651
1559.69500,0.39618
1559.70000,0.38697
1559.70500,0.37481
1559.71000,0.36921
1559.71500,0.36921
1559.72000,0.37448
1559.72500,0.38138
1559.73000,0.39026
1559.73500,0.39717
1559.74000,0.40079
1559.74500,0.39454
1559.75000,0.37941
1559.75500,0.36856
1559.76000,0.36099
1559.76500,0.35737
1559.77000,0.35770
1559.77500,0.36033
1559.78000,0.36757
1559.78500,0.37974
1559.79000,0.38730
1559.79500,0.38697
1559.80000,0.38007
1559.80500,0.37250
1559.81000,0.36428
1559.81500,0.35935
1559.82000,0.35672
1559.82500,0.36099
1559.83000,0.36954
1559.83500,0.37809
1559.84000,0.38007
1559.84500,0.37513
1559.85000,0.36856
1559.85500,0.36001
1559.86000,0.35145
1559.86500,0.34422
1559.87000,0.34060
1559.87500,0.33994
1559.88000,0.33271
1559.88500,0.32087
1559.89000,0.32251
1559.89500,0.32054
1559.90000,0.31067
1559.90500,0.29489
1559.91000,0.27384
1559.91500,0.25082
1559.92000,0.22286
1559.92500,0.18800
1559.93000,0.15314
1559.93500,0.12453
1559.94000,0.10545
1559.94500,0.09821
1559.95000,0.11236
1559.95500,0.14853
1559.96000,0.19951
1559.96500,0.24819
1559.97000,0.27581
1559.97500,0.28765
1559.98000,0.29324
1559.98500,0.29686
1559.99000,0.30311
1559.99500,0.31330
