Sample in Buffer,Sample in Window,TRIGGER,design_1_i/CIS_test_0_o_vsync,design_1_i/CIS_test_0_o_hsync,design_1_i/cis_pclk_1,design_1_i/cis_d_1[7:0],design_1_i/CIS_test_0_o_hsync_cnt[31:0],design_1_i/CIS_test_0_o_pclk_cnt[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED
3968,3968,0,1,1,1,04,7,13423
3969,3969,0,1,1,1,2b,7,13424
3970,3970,0,1,1,1,06,7,13425
3971,3971,0,1,1,1,2b,7,13426
3972,3972,0,1,1,1,04,7,13427
3973,3973,0,1,1,1,26,7,13428
3974,3974,0,1,1,1,04,7,13429
3975,3975,0,1,1,1,24,7,13430
3976,3976,0,1,1,1,0b,7,13431
3977,3977,0,1,1,1,24,7,13432
3978,3978,0,1,1,1,04,7,13433
3979,3979,0,1,1,1,24,7,13434
3980,3980,0,1,1,1,04,7,13435
3981,3981,0,1,1,1,25,7,13436
3982,3982,0,1,1,1,04,7,13437
3983,3983,0,1,1,1,24,7,13438
3984,3984,0,1,1,1,04,7,13439
3985,3985,0,1,1,1,24,7,13440
3986,3986,0,1,1,0,ff,7,13440
3987,3987,0,1,1,1,3f,7,13440
3988,3988,0,1,0,1,00,7,13440
3989,3989,0,1,0,0,6e,7,13440
3990,3990,0,1,0,1,40,7,13440
3991,3991,0,1,0,1,20,7,13440
3992,3992,0,1,0,0,40,7,13440
3993,3993,0,1,0,0,20,7,13440
3994,3994,0,1,0,0,40,7,13440
3995,3995,0,1,0,0,20,7,13440
3996,3996,0,1,0,0,40,7,13440
3997,3997,0,1,0,0,20,7,13440
3998,3998,0,1,0,0,40,7,13440
3999,3999,0,1,0,0,20,7,13440
4000,4000,0,1,0,0,40,7,13440
4001,4001,0,1,0,0,20,7,13440
4002,4002,0,1,0,0,40,7,13440
4003,4003,0,1,0,0,20,7,13440
4004,4004,0,1,0,0,40,7,13440
4005,4005,0,1,0,0,20,7,13440
4006,4006,0,1,0,0,40,7,13440
4007,4007,0,1,0,0,20,7,13440
4008,4008,0,1,0,0,40,7,13440
4009,4009,0,1,0,0,20,7,13440
4010,4010,0,1,0,0,40,7,13440
4011,4011,0,1,0,0,20,7,13440
4012,4012,0,1,0,0,40,7,13440
4013,4013,0,1,0,0,20,7,13440
4014,4014,0,1,0,0,40,7,13440
4015,4015,0,1,0,0,20,7,13440
4016,4016,0,1,0,0,40,7,13440
4017,4017,0,1,0,0,20,7,13440
4018,4018,0,1,0,0,40,7,13440
4019,4019,0,1,0,0,20,7,13440
4020,4020,0,1,0,0,40,7,13440
4021,4021,0,1,0,0,20,7,13440
4022,4022,0,1,0,0,40,7,13440
4023,4023,0,1,0,0,20,7,13440
4024,4024,0,1,0,0,40,7,13440
4025,4025,0,1,0,0,20,7,13440
4026,4026,0,1,0,0,40,7,13440
4027,4027,0,1,0,0,20,7,13440
4028,4028,0,1,0,0,40,7,13440
4029,4029,0,1,0,0,20,7,13440
4030,4030,0,1,0,0,40,7,13440
4031,4031,0,1,0,0,20,7,13440
4032,4032,0,1,0,0,40,7,13440
4033,4033,0,1,0,0,20,7,13440
4034,4034,0,1,0,0,40,7,13440
4035,4035,0,1,0,0,20,7,13440
4036,4036,0,1,0,0,40,7,13440
4037,4037,0,1,0,0,20,7,13440
4038,4038,0,1,0,0,40,7,13440
4039,4039,0,1,0,0,20,7,13440
4040,4040,0,1,0,0,40,7,13440
4041,4041,0,1,0,0,20,7,13440
4042,4042,0,1,0,0,40,7,13440
4043,4043,0,1,0,0,20,7,13440
4044,4044,0,1,0,0,40,7,13440
4045,4045,0,1,0,0,20,7,13440
4046,4046,0,1,0,1,40,7,13440
4047,4047,0,1,0,1,20,7,13440
4048,4048,0,1,0,1,40,7,13440
4049,4049,0,1,0,1,20,7,13440
4050,4050,0,1,0,1,40,7,13440
4051,4051,0,1,0,1,20,7,13440
4052,4052,0,1,0,1,40,7,13440
4053,4053,0,1,0,1,20,7,13440
4054,4054,0,1,0,1,40,7,13440
4055,4055,0,1,0,1,20,7,13440
4056,4056,0,1,0,1,40,7,13440
4057,4057,0,1,0,1,20,7,13440
4058,4058,0,1,0,1,40,7,13440
4059,4059,0,1,0,1,20,7,13440
4060,4060,0,1,0,1,40,7,13440
4061,4061,0,1,0,1,00,7,13440
4062,4062,0,1,0,1,60,7,13440
4063,4063,0,1,0,1,40,7,13440
4064,4064,0,1,0,1,20,7,13440
4065,4065,0,1,0,1,40,7,13440
4066,4066,0,1,0,1,20,7,13440
4067,4067,0,1,0,1,40,7,13440
4068,4068,0,1,0,1,20,7,13440
4069,4069,0,1,0,1,40,7,13440
4070,4070,0,1,0,1,20,7,13440
4071,4071,0,1,0,1,40,7,13440
4072,4072,0,1,0,1,20,7,13440
4073,4073,0,1,0,1,40,7,13440
4074,4074,0,1,0,1,20,7,13440
4075,4075,0,1,0,1,40,7,13440
4076,4076,0,1,0,1,20,7,13440
4077,4077,0,1,0,1,40,7,13440
4078,4078,0,1,0,1,20,7,13440
4079,4079,0,1,0,1,40,7,13440
4080,4080,0,1,0,1,20,7,13440
4081,4081,0,1,0,1,40,7,13440
4082,4082,0,1,0,1,20,7,13440
4083,4083,0,1,0,1,40,7,13440
4084,4084,0,1,0,1,20,7,13440
4085,4085,0,1,0,1,40,7,13440
4086,4086,0,1,0,1,20,7,13440
4087,4087,0,1,0,1,40,7,13440
4088,4088,0,1,0,1,20,7,13440
4089,4089,0,1,0,1,40,7,13440
4090,4090,0,1,0,1,20,7,13440
4091,4091,0,1,0,1,40,7,13440
4092,4092,0,1,0,1,20,7,13440
4093,4093,0,1,0,1,40,7,13440
4094,4094,0,1,0,1,20,7,13440
4095,4095,0,1,0,1,40,7,13440
